guest_id;beer;bottled_beer;cocktail;drinks_nos;energy_drink;hot_drinks;soft_drink;spirit;tap_beer;wine;fast_food;food_nos;ice_cream;slow_food;snack;sweets;camping;deposit;facilities;festival;merchandising;non_food_nos;tobacco;nos;cup;warranty;total_order_tkn
920037;0;0;0;0;1;0;0;1;0;0;5;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;4570
902491;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;3000
902493;0;0;0;0;0;0;10;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;4850
902553;0;0;0;0;0;0;2;8;0;0;1;0;0;0;0;1;0;13;0;1;0;0;0;0;0;0;7950
902500;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2500
920039;0;0;0;0;0;10;0;1;0;3;2;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;5950
902555;0;0;0;5;0;3;2;9;0;4;4;0;0;2;0;1;0;6;0;1;0;0;0;0;0;0;17950
902561;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;6200
902573;2;0;0;0;0;0;3;0;1;0;3;0;0;0;0;0;1;7;1;0;0;0;0;0;0;0;2900
902563;7;0;0;0;0;2;3;0;2;0;3;0;0;0;0;0;4;0;6;0;0;0;2;0;0;0;9700
902567;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;3690
902545;7;0;0;0;0;0;5;0;1;0;3;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;5850
902535;0;0;0;0;0;1;2;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3950
902569;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4000
902534;0;0;0;0;0;0;5;0;2;0;5;1;0;1;1;1;1;3;0;0;0;0;0;0;0;0;7040
902527;1;0;0;0;0;0;0;0;0;0;5;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;4350
902552;6;0;0;0;0;0;4;1;8;2;0;1;0;0;4;1;2;26;1;0;0;0;1;0;0;0;13400
902574;2;0;0;0;0;1;3;0;7;0;6;0;0;0;1;0;3;16;0;0;0;0;0;0;0;0;13590
902543;0;0;0;0;0;0;3;0;0;0;4;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;4200
902564;0;0;0;0;0;2;0;13;5;0;2;0;0;0;0;0;0;12;2;0;0;0;0;2;0;0;11700
902532;3;0;0;0;1;0;5;4;13;0;4;0;0;0;0;0;1;20;1;0;1;0;1;0;0;0;17300
902566;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2400
902560;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;400
902536;1;0;0;0;0;6;0;0;0;0;5;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;7150
902537;1;0;0;0;0;0;1;2;6;0;5;0;2;0;0;0;0;12;1;0;0;0;1;0;0;0;9900
902542;0;0;0;0;0;4;1;0;13;0;3;0;1;0;1;0;0;8;1;0;0;0;0;0;0;0;9850
902533;0;0;0;0;0;0;0;3;9;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;5500
902541;0;0;0;0;0;3;2;2;2;0;6;0;1;0;2;0;0;4;1;0;0;0;0;0;0;0;8530
902530;0;0;0;0;0;0;0;2;8;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;5690
902528;0;0;0;0;0;2;2;9;0;0;3;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;8350
902544;8;0;0;0;0;2;5;0;3;0;5;0;0;0;0;0;1;15;2;0;0;0;0;0;0;0;10000
902570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;500
902571;12;0;0;0;0;4;5;0;10;0;5;0;0;0;1;0;1;24;2;0;0;0;1;1;0;0;13850
902557;11;0;0;0;2;1;8;14;16;0;5;0;0;2;2;0;0;32;1;0;0;0;1;0;0;0;28000
902548;1;0;0;3;1;1;2;2;0;0;2;0;0;1;2;0;2;11;1;0;0;0;0;0;0;0;7900
902575;9;0;0;0;0;1;7;2;11;0;9;0;0;2;5;0;1;4;1;0;0;0;0;0;0;0;20000
902551;0;0;0;1;0;0;3;0;0;0;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5700
902568;11;0;0;0;0;0;6;4;0;0;3;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;11650
902526;0;0;0;3;0;0;9;4;0;0;4;0;0;4;0;0;0;7;1;0;0;0;0;0;0;0;11700
902547;1;0;0;0;0;0;3;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9650
902539;2;0;0;0;0;1;5;0;0;0;3;0;0;0;3;2;0;0;5;0;1;0;3;0;0;0;12000
902597;0;0;0;0;0;0;6;0;0;0;2;0;0;0;0;8;0;0;2;2;1;0;3;0;0;0;11900
902590;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;0;0;12300
902611;0;0;0;0;0;0;5;15;0;0;3;0;0;1;1;0;0;15;0;0;0;0;1;0;0;0;15600
920041;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1200
902613;0;0;0;0;0;0;0;1;6;0;5;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;6640
902600;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;6340
902617;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5350
902589;2;0;0;0;0;0;1;1;5;0;11;0;0;0;3;0;7;9;0;0;0;0;0;0;0;0;12700
902606;1;0;0;0;0;0;0;0;4;0;7;0;0;1;1;0;0;4;1;0;0;0;0;1;0;0;8000
902585;2;0;0;0;0;0;3;0;1;0;3;1;0;0;0;0;2;4;1;0;0;0;0;0;0;0;2600
902619;0;0;0;0;1;0;0;1;0;1;6;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;5850
902622;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;2800
902623;0;0;0;1;0;0;3;0;0;0;5;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;4950
902616;0;0;0;2;1;2;0;2;0;0;4;0;0;0;2;1;0;4;1;0;0;0;0;1;0;0;7300
920042;0;0;0;0;1;0;3;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4900
902583;0;0;0;2;0;4;0;0;11;0;1;0;0;0;0;0;0;17;1;0;0;0;0;0;0;0;6400
902592;0;0;0;0;0;0;4;2;10;0;4;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;10400
902587;0;0;0;0;0;0;0;0;8;0;4;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;5950
902586;0;0;0;0;0;0;3;3;1;0;1;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;2250
902610;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;700
902599;0;0;0;0;2;0;2;0;0;0;4;0;0;0;1;0;0;3;0;2;0;0;0;0;0;0;4650
902588;5;0;0;0;0;2;4;0;4;0;5;0;0;2;1;0;1;21;2;0;0;0;1;0;0;0;10100
902580;5;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;9300
902578;0;0;0;0;0;0;0;3;13;0;1;0;0;0;2;0;2;8;0;3;0;0;4;0;0;0;13200
902620;3;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;1;10;1;0;0;0;1;0;0;0;4410
902577;1;0;0;0;0;0;8;0;0;0;6;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;7700
902581;7;0;0;1;0;0;1;0;2;0;6;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;9900
902621;2;0;0;0;0;0;1;0;1;0;4;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;3690
902624;0;0;0;1;0;0;6;0;2;0;1;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;4000
902625;1;0;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;3850
902596;0;0;0;4;0;0;3;14;4;0;5;0;0;0;0;1;0;18;0;0;0;0;0;0;0;0;15650
902604;8;0;0;0;0;2;3;6;2;0;13;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;20200
902608;21;0;0;0;0;0;0;1;3;0;3;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;9650
902609;0;0;0;1;0;5;2;1;2;0;13;0;0;0;6;0;0;1;1;0;0;0;1;0;0;0;15500
902605;8;0;0;0;0;1;1;1;3;0;5;0;0;0;0;0;0;3;1;0;0;0;2;1;0;0;10650
902595;0;0;0;0;0;0;2;6;0;0;4;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;7600
902603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
902593;5;0;0;2;0;1;4;0;5;0;4;0;0;1;0;0;2;48;1;0;0;0;0;1;0;0;6350
902582;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1800
902598;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1250
902576;0;0;0;0;2;1;3;2;0;0;4;0;0;0;7;4;1;5;2;0;0;0;0;0;0;0;6400
902612;0;0;0;0;4;0;2;4;0;0;1;0;0;1;0;0;0;5;0;0;0;0;0;0;0;0;6100
902618;3;0;0;0;0;0;0;1;0;0;12;0;0;0;0;0;3;43;0;1;0;0;0;0;0;0;7050
902591;0;0;0;0;0;3;1;0;0;0;4;0;0;0;1;3;3;2;0;0;0;0;0;0;0;0;5150
902635;1;0;0;0;1;0;5;2;1;0;5;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;9900
902628;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;940
902626;0;0;0;0;1;1;1;1;2;0;3;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;5550
902627;0;0;0;1;0;1;1;0;0;0;4;0;0;0;0;1;4;2;1;0;0;0;0;0;0;0;1850
902671;7;0;0;2;0;2;5;3;7;0;8;0;0;1;5;0;1;13;2;0;0;0;0;0;0;0;30435
902675;0;0;0;0;0;0;8;0;0;1;2;0;0;0;1;1;1;6;0;0;1;0;0;0;0;0;10000
902668;0;0;0;0;0;0;0;0;25;0;2;0;0;0;0;0;5;26;0;0;0;0;0;0;0;0;13900
902651;7;0;0;0;0;5;4;1;8;0;8;0;0;0;0;3;3;38;1;0;0;0;0;0;0;0;23900
902650;3;0;0;0;0;0;1;0;40;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;18300
902637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;500
902639;7;0;0;0;0;9;4;1;12;0;7;0;0;0;0;2;4;25;0;1;0;0;0;0;0;0;24500
902667;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;850
902636;6;0;0;0;0;5;5;0;13;1;3;2;0;0;0;0;0;33;1;0;0;0;0;0;0;0;15000
902648;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;3;1;0;0;0;0;0;0;0;3850
902654;2;0;0;0;12;3;4;1;14;0;3;1;0;0;4;0;0;19;1;1;0;0;0;0;0;0;9100
902658;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;2700
902665;0;0;0;0;0;0;0;3;0;0;1;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;3350
902630;4;0;0;0;0;1;6;0;10;0;8;0;0;0;0;0;0;64;1;0;0;0;0;0;0;0;9200
902642;3;0;0;0;0;0;1;0;6;0;3;0;0;2;0;2;3;13;0;1;0;0;0;0;0;0;10900
902672;0;0;0;0;0;1;1;0;3;0;2;0;0;0;1;0;5;2;2;0;0;0;0;0;0;0;9650
902673;0;0;0;0;0;0;1;0;2;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;4800
902655;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;3250
902634;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;2400
902656;0;0;0;0;0;1;2;0;0;0;3;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;3150
902629;0;0;0;1;0;1;1;0;0;0;3;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;6900
902632;0;0;0;0;0;3;3;0;0;0;0;0;0;0;2;0;2;0;0;1;0;0;1;0;0;0;6900
902646;1;0;0;1;0;2;2;0;2;0;2;0;0;0;3;0;0;0;7;0;0;0;0;0;0;0;6150
902644;11;0;0;0;3;5;6;2;4;2;5;0;0;1;1;0;0;7;4;0;0;0;4;0;0;0;17460
902643;5;0;0;0;1;2;3;2;4;0;4;0;0;0;0;0;0;15;3;0;0;0;1;0;0;0;9760
902640;1;0;0;0;0;1;0;0;3;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2600
902669;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;1;3;2;2;0;0;0;0;0;0;0;3750
902657;2;0;0;0;0;0;1;0;0;0;7;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;5450
902660;0;0;0;0;0;0;1;0;4;0;6;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;5700
902663;0;0;0;0;0;0;1;0;4;0;6;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;5900
902664;0;0;0;0;0;0;2;0;3;0;5;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;6150
902661;0;0;0;0;2;2;1;3;0;0;11;0;0;0;0;0;5;5;0;1;0;0;0;0;0;0;10000
902706;0;0;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;5150
902696;2;0;0;0;0;0;0;1;12;0;4;0;0;0;0;0;3;10;0;1;0;0;0;0;0;0;15050
902692;0;0;0;0;0;0;2;0;0;0;2;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;3950
902684;1;0;0;0;0;1;0;0;6;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5700
902695;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1500
902677;0;0;0;0;0;0;5;20;0;0;4;0;1;0;0;0;0;8;1;0;0;0;1;0;0;0;20000
902681;1;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;11;0;0;0;0;1;0;0;0;2460
902707;1;0;0;0;0;0;0;1;0;0;2;0;0;1;1;2;0;2;0;1;0;0;0;1;0;0;4500
902690;15;0;0;0;0;0;1;0;5;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;8650
902693;12;0;0;0;0;0;4;0;2;0;3;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;7500
902723;17;0;0;0;0;1;7;20;8;4;2;1;0;0;1;0;5;33;3;0;0;0;0;0;0;0;36300
902724;19;0;0;0;0;0;5;2;6;1;6;0;0;0;5;0;0;6;1;0;0;0;0;0;0;0;15850
902721;1;0;0;0;0;0;9;8;0;0;8;0;1;1;3;2;1;28;1;0;0;0;0;0;0;0;13950
902682;0;0;0;2;0;1;3;2;8;0;7;0;0;0;3;3;0;12;2;0;0;0;0;0;0;0;15390
902722;7;0;0;0;1;0;6;8;1;0;3;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;13750
902703;0;0;0;3;0;3;0;2;3;1;3;0;0;0;2;4;3;9;2;0;0;0;0;0;0;0;9530
902725;3;0;0;1;0;4;0;1;0;0;3;0;0;2;6;1;1;24;0;0;0;0;0;0;0;0;8850
902714;2;0;0;4;0;2;7;0;6;3;6;0;0;1;2;4;0;16;2;0;0;0;0;0;0;0;20200
902711;4;0;0;0;0;3;2;6;4;3;8;0;0;1;4;1;1;25;2;0;0;0;0;0;0;0;19470
902716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;100
902715;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;2300
902698;0;0;0;0;2;0;3;0;4;0;2;0;0;0;0;0;1;8;0;0;0;0;5;0;0;0;9000
902687;0;0;0;0;0;0;2;0;0;0;6;0;0;2;3;1;1;1;0;0;0;0;3;0;0;0;9050
902678;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4850
902683;0;0;0;0;0;4;1;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4100
902704;2;0;0;5;0;2;12;7;3;0;11;1;0;0;2;0;0;6;1;0;0;0;0;3;0;0;21000
902694;0;0;0;1;0;0;13;3;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;11800
902710;1;0;0;0;0;0;6;9;41;0;8;0;0;0;2;1;0;46;0;0;0;0;0;0;0;0;21540
902699;16;0;0;3;0;2;6;4;1;0;7;0;0;0;1;0;0;12;2;0;0;0;0;0;0;0;18650
902718;3;0;0;1;0;2;3;3;3;0;7;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;11500
902713;2;0;0;0;1;0;11;5;8;0;3;0;0;0;4;0;2;31;0;0;0;0;0;0;0;0;20000
902720;1;0;0;0;1;0;10;1;12;0;3;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;13200
902691;0;0;0;0;0;0;1;0;13;0;3;0;0;0;0;0;0;18;1;0;0;0;0;0;0;0;6900
902702;1;0;0;3;0;1;10;0;21;0;12;0;2;0;1;1;2;24;5;0;0;0;1;0;0;0;27850
902688;7;0;0;0;0;0;2;5;0;0;7;0;0;0;1;0;2;11;1;0;1;0;0;0;0;0;16550
902679;4;0;0;0;0;1;2;5;2;0;2;0;0;0;1;0;2;4;1;0;0;0;1;0;0;0;11850
902732;1;0;0;0;0;0;0;2;8;0;5;0;0;0;0;2;1;41;1;0;0;0;2;1;0;0;3550
902772;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;2300
902728;1;0;0;0;0;1;1;2;0;0;4;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;4850
902754;1;0;0;1;0;0;3;0;2;0;4;0;0;0;1;0;1;7;0;0;0;0;0;0;0;0;4050
902758;4;0;0;0;1;0;3;2;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;5950
902737;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3500
902767;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600
902749;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2850
902762;4;0;0;0;0;5;10;0;5;0;7;0;0;0;11;0;0;4;2;0;0;0;0;1;0;0;14950
902752;3;0;0;1;0;3;3;0;4;0;3;0;0;0;3;2;1;10;0;0;0;0;0;1;0;0;8400
902751;2;0;0;1;0;3;6;0;3;0;3;1;0;0;3;0;1;2;0;0;0;0;0;2;0;0;9500
902748;8;0;0;2;0;5;2;0;1;0;4;0;0;0;5;3;1;11;0;0;0;0;0;0;0;0;10120
902753;13;0;0;0;0;1;1;2;3;0;6;0;0;0;2;0;1;14;0;0;0;0;0;0;0;0;10000
902739;3;0;0;0;0;1;9;2;1;0;4;0;0;0;13;0;5;57;0;0;0;0;1;0;0;0;15000
902763;1;0;0;0;0;0;7;4;3;0;1;0;0;1;6;0;0;11;0;0;0;0;0;0;0;0;9850
902741;17;0;0;0;1;3;2;7;20;0;3;0;0;0;6;0;0;37;0;0;0;0;0;0;0;0;20000
902765;19;0;0;0;3;6;17;0;7;0;5;0;1;0;22;0;0;61;0;1;0;0;5;5;0;0;28930
902756;1;0;0;1;0;0;2;0;1;0;4;0;0;2;0;0;3;5;1;1;0;0;0;0;0;0;8400
902747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
902755;0;0;0;1;1;0;3;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;4800
902757;3;0;0;3;1;0;3;0;2;0;8;1;0;0;0;0;1;6;1;1;0;0;0;0;0;0;13100
902750;6;0;0;0;1;0;5;12;0;0;4;0;0;0;0;0;3;7;1;0;0;0;0;0;0;0;16000
902734;0;0;0;0;0;0;2;2;0;0;2;0;0;0;2;0;8;0;2;0;0;0;0;0;0;0;6410
902764;0;0;0;0;0;0;1;13;0;0;3;2;1;0;0;1;0;13;1;0;0;0;0;0;0;0;9900
902733;5;0;0;0;0;2;1;0;10;0;5;0;0;0;0;0;3;15;0;0;0;0;0;0;0;0;440
902727;2;0;0;1;0;3;5;3;28;0;2;0;0;0;3;0;0;38;1;0;0;0;0;0;0;0;9000
902729;4;0;0;0;0;3;6;3;15;0;8;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;7110
902730;0;0;0;0;0;1;0;0;8;0;3;0;0;0;0;2;3;4;2;0;0;0;0;0;0;0;7520
902760;0;0;0;0;0;3;7;2;0;0;8;2;0;0;0;0;2;2;1;0;0;0;0;0;0;0;9200
902759;0;0;0;0;0;2;3;0;0;0;7;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;7800
902775;0;0;0;0;0;0;0;6;0;0;3;0;0;2;0;0;2;4;1;0;0;0;0;0;0;0;6450
920048;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2200
902745;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000
902743;1;0;0;1;0;2;4;13;1;0;5;0;0;0;5;0;0;18;0;1;0;0;0;0;0;0;15700
902731;0;0;0;0;0;0;2;6;5;0;4;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;10000
902766;0;0;0;0;0;0;0;3;9;0;12;0;0;0;0;3;0;7;1;0;0;0;0;0;0;0;12400
902742;12;0;0;0;0;0;1;6;5;0;4;0;0;0;0;0;0;26;1;0;0;0;0;0;0;0;12000
902771;0;0;0;0;0;2;0;1;1;0;7;0;0;0;3;5;2;2;1;0;0;0;0;0;0;0;7700
902746;0;0;0;0;0;2;0;0;2;0;5;1;0;0;1;0;1;4;2;0;0;0;0;0;0;0;5990
902777;0;0;0;0;0;0;6;0;0;0;1;0;1;4;1;1;1;4;0;0;0;0;0;0;0;0;5050
902813;4;0;0;0;0;1;2;0;10;2;5;1;0;6;0;0;0;13;0;0;0;0;0;0;0;0;15000
902781;1;0;0;1;0;5;0;0;10;0;2;2;0;1;2;0;0;17;1;0;0;0;0;0;0;0;10000
902793;1;0;0;0;0;0;3;1;6;0;3;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;10000
902792;0;0;0;0;1;0;5;15;0;12;2;0;0;0;0;0;3;34;2;0;0;0;2;0;0;0;21650
902817;5;0;0;0;0;1;9;7;0;6;9;0;0;0;0;0;1;22;1;0;0;0;1;0;0;0;16500
902782;11;0;0;0;0;1;2;5;0;4;2;0;0;0;1;0;1;14;1;0;0;0;0;1;0;0;15720
902803;2;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3850
902804;5;0;0;0;0;0;0;0;11;0;2;0;0;2;0;0;0;17;0;0;0;0;0;0;0;0;7000
902797;6;0;0;0;0;0;1;0;8;0;3;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;7000
902802;5;0;0;0;0;3;0;0;3;0;3;0;0;2;1;0;0;2;0;0;0;0;1;0;0;0;9450
902795;1;0;0;0;0;0;1;0;2;0;1;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;2750
902789;1;0;0;1;0;0;0;1;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;5400
902816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000
902787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2000
902809;0;0;0;0;0;0;1;4;0;0;3;0;0;2;0;0;0;3;1;0;0;0;4;0;0;0;8100
902814;0;0;0;0;0;0;3;2;0;0;3;0;0;0;2;0;4;2;1;0;0;0;0;0;0;0;6000
902800;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;1;0;4;1;0;0;0;0;0;0;0;1900
902815;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;850
902810;0;0;0;0;1;1;4;1;0;0;4;0;0;0;0;1;0;1;1;0;0;0;2;0;0;0;8000
902785;1;0;0;0;0;0;3;0;8;0;5;0;0;0;1;0;1;4;1;0;0;0;0;0;0;0;7300
902806;2;0;0;0;0;0;1;3;7;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;5650
902820;7;0;0;0;0;2;23;0;6;0;3;0;0;0;5;0;0;12;0;0;0;0;2;0;0;0;19900
902784;5;0;0;0;0;0;0;10;22;0;7;0;0;1;2;0;0;12;0;0;0;0;1;0;0;0;30000
902812;0;0;0;1;0;0;3;2;0;0;5;0;0;0;0;0;0;3;1;0;0;0;0;2;0;0;7650
902794;6;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;1;10;1;0;0;0;0;0;0;0;5700
902821;7;0;0;0;0;1;0;0;8;0;4;0;0;1;1;0;0;8;2;0;0;0;1;0;0;0;10700
902822;21;0;0;0;0;1;0;0;8;0;2;0;0;0;4;0;6;30;1;0;0;0;0;0;0;0;10800
902779;10;0;0;0;0;0;2;7;12;0;5;0;0;0;0;0;1;28;1;0;0;0;2;0;0;0;18600
902786;0;0;0;0;0;1;4;0;2;0;11;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;9900
902798;4;0;0;0;0;5;8;10;4;0;4;0;2;0;7;0;7;15;1;0;0;0;1;2;0;0;25800
902818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1000
902825;2;0;0;0;0;4;0;3;14;0;5;0;0;0;0;0;0;17;6;0;0;0;2;1;0;0;14670
902778;0;0;0;0;0;0;0;0;6;0;2;0;0;0;0;0;2;6;1;0;1;0;1;0;0;0;3500
902788;4;0;0;2;0;1;0;0;1;0;4;0;2;0;1;0;0;5;5;1;0;0;0;1;0;0;7650
902796;3;0;0;0;0;2;1;0;8;0;0;0;0;0;5;0;3;3;1;0;0;0;0;0;0;0;7250
902808;1;0;0;2;0;1;6;3;3;0;9;0;0;0;0;2;1;12;5;0;0;0;0;0;0;0;9950
902805;3;0;0;0;0;0;2;1;13;0;4;0;0;0;0;0;0;9;4;0;1;0;1;0;0;0;15900
902799;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3650
902791;0;0;0;0;0;5;3;2;2;0;6;0;0;0;0;3;9;1;1;0;0;0;1;0;0;0;9410
902801;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4400
902871;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2500
902836;0;0;0;1;0;5;0;0;12;0;5;0;0;1;0;0;1;11;1;0;0;0;0;0;0;0;11450
